OLIS-3D-ASCII	SySl1269
375	5.05E-03
376	5.12E-03
377	5.17E-03
378	5.20E-03
379	5.23E-03
380	5.25E-03
381	5.27E-03
382	5.29E-03
383	5.29E-03
384	5.40E-03
385	5.47E-03
386	5.55E-03
387	5.56E-03
388	5.68E-03
389	5.65E-03
390	5.68E-03
391	5.69E-03
392	5.73E-03
393	5.81E-03
394	5.79E-03
395	5.80E-03
396	5.83E-03
397	5.87E-03
398	5.88E-03
399	5.93E-03
400	5.95E-03
401	5.98E-03
402	6.09E-03
403	6.15E-03
404	6.31E-03
405	6.39E-03
406	6.48E-03
407	6.60E-03
408	6.74E-03
409	6.86E-03
410	7.00E-03
411	7.14E-03
412	0.007272439
413	7.46E-03
414	7.61E-03
415	7.72E-03
416	7.80E-03
417	7.85E-03
418	7.90E-03
419	7.93E-03
420	7.98E-03
421	7.99E-03
422	7.99E-03
423	8.02E-03
424	8.07E-03
425	8.14E-03
426	8.19E-03
427	8.25E-03
428	8.29E-03
429	8.37E-03
430	8.45E-03
431	8.56E-03
432	8.66E-03
433	8.75E-03
434	8.85E-03
435	8.94E-03
436	8.99E-03
437	9.01E-03
438	9.00E-03
439	8.95E-03
440	8.87E-03
441	8.76E-03
442	8.63E-03
443	0.008471416
444	8.28E-03
445	8.06E-03
446	7.83E-03
447	7.58E-03
448	7.33E-03
449	7.07E-03
450	6.84E-03
451	6.61E-03
452	6.41E-03
453	6.21E-03
454	6.06E-03
455	5.92E-03
456	5.80E-03
457	5.71E-03
458	5.64E-03
459	5.58E-03
460	5.53E-03
461	5.47E-03
462	5.44E-03
463	5.40E-03
464	5.35E-03
465	5.28E-03
466	5.22E-03
467	5.13E-03
468	5.06E-03
469	4.98E-03
470	4.91E-03
471	4.84E-03
472	4.77E-03
473	4.71E-03
474	4.66E-03
475	4.59E-03
476	4.54E-03
477	4.50E-03
478	4.48E-03
479	4.45E-03
480	4.43E-03
481	4.42E-03
482	4.43E-03
483	4.43E-03
484	4.45E-03
485	4.47E-03
486	4.50E-03
487	4.53E-03
488	4.60E-03
489	4.67E-03
490	4.74E-03
491	4.79E-03
492	4.85E-03
493	4.89E-03
494	4.94E-03
495	5.00E-03
496	5.03E-03
497	5.05E-03
498	5.07E-03
499	5.08E-03
500	5.11E-03
501	5.12E-03
502	5.14E-03
503	5.15E-03
504	5.16E-03
505	5.16E-03
506	5.17E-03
507	5.17E-03
508	5.14E-03
509	5.12E-03
510	5.09E-03
511	5.08E-03
512	5.06E-03
513	5.05E-03
514	5.07E-03
515	5.09E-03
516	5.11E-03
517	5.14E-03
518	5.17E-03
519	5.20E-03
520	5.22E-03
521	5.24E-03
522	5.25E-03
523	5.28E-03
524	5.31E-03
525	5.34E-03
526	5.39E-03
527	5.44E-03
528	5.51E-03
529	5.57E-03
530	5.62E-03
531	5.71E-03
532	5.80E-03
533	5.88E-03
534	5.95E-03
535	6.05E-03
536	6.13E-03
537	6.21E-03
538	6.28E-03
539	6.35E-03
540	6.43E-03
541	6.49E-03
542	6.55E-03
543	6.64E-03
544	6.73E-03
545	6.81E-03
546	6.92E-03
547	7.02E-03
548	7.12E-03
549	7.22E-03
550	7.31E-03
551	7.41E-03
552	7.52E-03
553	7.62E-03
554	7.70E-03
555	7.78E-03
556	7.88E-03
557	7.99E-03
558	8.10E-03
559	8.19E-03
560	8.30E-03
561	8.41E-03
562	8.51E-03
563	8.63E-03
564	8.75E-03
565	8.85E-03
566	8.93E-03
567	8.99E-03
568	9.01E-03
569	9.00E-03
570	8.91E-03
571	8.74E-03
572	8.51E-03
573	8.21E-03
574	7.82E-03
575	7.39E-03
576	6.92E-03
577	6.43E-03
578	5.93E-03
579	5.45E-03
580	4.99E-03
581	4.58E-03
582	4.20E-03
583	3.87E-03
584	3.58E-03
585	3.33E-03
586	3.13E-03
587	2.95E-03
588	2.81E-03
589	0.00269057
590	2.59E-03
591	2.51E-03
592	2.43E-03
593	2.37E-03
594	2.32E-03
595	2.28E-03
596	2.23E-03
597	2.20E-03
598	2.18E-03
599	2.16E-03
600	2.15E-03
601	2.13E-03
602	2.10E-03
603	2.11E-03
604	2.11E-03
605	2.12E-03
606	0.002126629
607	2.14E-03
608	2.16E-03
609	2.19E-03
610	2.22E-03
611	2.25E-03
612	2.26E-03
613	2.27E-03
614	2.29E-03
615	2.30E-03
616	2.33E-03
617	2.35E-03
618	2.36E-03
619	2.37E-03
620	2.40E-03
621	2.43E-03
622	2.44E-03
623	2.44E-03
624	2.44E-03
625	2.46E-03
626	2.47E-03
627	2.46E-03
628	2.46E-03
629	2.44E-03
630	2.43E-03
631	2.43E-03
632	2.42E-03
633	2.39E-03
634	2.37E-03
635	2.34E-03
636	2.31E-03
637	2.30E-03
638	2.26E-03
639	2.22E-03
640	2.19E-03
641	2.15E-03
642	2.11E-03
643	2.10E-03
644	2.10E-03
645	0.002094295
646	2.10E-03
647	2.12E-03
648	2.14E-03
649	2.18E-03
650	2.21E-03
651	2.22E-03
652	2.26E-03
653	2.28E-03
654	2.32E-03
655	2.40E-03
656	2.50E-03
657	2.61E-03
658	2.75E-03
659	2.92E-03
660	3.09E-03
661	3.29E-03
662	3.52E-03
663	3.74E-03
664	3.97E-03
665	4.20E-03
666	4.46E-03
667	4.73E-03
668	4.98E-03
669	5.23E-03
670	5.45E-03
671	5.68E-03
672	5.89E-03
673	6.12E-03
674	6.36E-03
675	6.58E-03
676	6.76E-03
677	6.97E-03
678	7.18E-03
679	7.32E-03
680	7.41E-03
681	7.43E-03
682	7.36E-03
683	7.19E-03
684	6.96E-03
685	6.65E-03
686	6.31E-03
687	5.87E-03
688	5.46E-03
689	5.05E-03
690	4.65E-03
691	4.25E-03
692	3.83E-03
693	3.44E-03
694	3.07E-03
695	2.68E-03
696	2.38E-03
697	2.15E-03
698	1.95E-03
699	1.78E-03
700	1.70E-03
701	1.58E-03
702	1.40E-03
703	1.29E-03
704	1.04E-03
705	8.47E-04
706	6.91E-04
707	5.92E-04
708	5.70E-04
709	6.44E-04
710	8.33E-04
